"whichDataset","sentiment","text"
"Obama",-1,"The uninsured rate is now down to single digits for the first time‰ÛÓthanks to #Obamacare: http://t.co/53zFd5DFHu http://t.co/XI0wBEyqZT"
"Obama",2,"Expanding overtime protections will benefit millions of families. Add your voice to show support: http://t.co/1dEr387TvO #FixOvertime"
"Obama",0,"Read these stories from working moms and see why we need to #FixOvertime: http://t.co/BqECRvoXrC"
"Obama",0,"""What makes America special is our capacity to change."" ‰ÛÓPresident Obama http://t.co/667n50AdOi"
"Obama",0,"Read about how expanding overtime protections would help millions of Americans‰ÛÓand women in particular: http://t.co/KVAWyshSqN #FixOvertime"
"Obama",0,"A new report shows that wind energy is booming‰ÛÓand now provides 73,000 jobs in the U.S. Read more: http://t.co/AmEOMN19SA #ActOnClimate"
"Obama",0,"RT @WhiteHouse: Listen to @POTUS and @NPRInskeep discuss how the #IranDeal prevents Iran from obtaining a nuclear weapon ‰ Õ http://t.co/Bo7R‰Û_"
"Obama",1,"Check it out: President Obama answers tough questions on the #IranDeal in an interview with @micnews. http://t.co/Wo1LsBqatU"
"Obama",1,"Renewable energy is good for the economy. #ActOnClimate http://t.co/ldkt4VIZ6O"
"Obama",0,"The President took readers' questions on the #IranDeal in an interview with @micnews. Check it out: http://t.co/S7O0BpQ9S0"
"Obama",-1,"DYK: States that embraced #Obamacare and expanded Medicaid are seeing huge drops in uninsured rates. http://t.co/ZpEKFQRFhz"
"Obama",1,"Show your support for this historic step in the fight to #ActOnClimate: http://t.co/qe1rSxCjZ3 http://t.co/TSqzetgmKp"
"Obama",1,"""The right to vote is one of the most fundamental rights of any democracy."" ‰ÛÓPresident Obama http://t.co/zNNdRuhxQU #VRA50"
"Obama",0,"In the weekly address, the President commemorates the 50th Anniversary of the Voting Rights Act: http://t.co/zNNdRuz9fu #VRA50"
"Obama",0,"ICYMI: Read President Obama's thoughts on the 50th anniversary of the Voting Rights Act. http://t.co/mIRART1a0O #VRA50"
"Obama",1,"Cleaner air is safer air. #ActOnClimate http://t.co/tC52FUN8kx"
"Obama",1,"The economy is still improving‰ÛÓbut there's more work to do. Read more about the latest jobs report: http://t.co/0Xn8GMXLbd"
"Obama",0,"The economy added 215,000 jobs in July‰ÛÓmarking a record-breaking 65 consecutive months of private-sector job growth."
"Obama",1,"""You've been a great gift to the country."" ‰ÛÓPresident Obama to Jon Stewart on @TheDailyShow #JonVoyage http://t.co/ku6QZx2nE1"
"Obama",1,"RT @OFA: Watch this video to find out why the Clean Power Plan matters in the fight to #ActOnClimate: http://t.co/klSUC5Wbtj"
"Obama",0,"LIVE: President Obama is speaking about the 50th anniversary of the Voting Rights Act. http://t.co/Qu2IFiNFgK #VRA50"
"Obama",2,"Find out how you can support the Clean Power Plan. Read President Obama's message: http://t.co/kQLsS3m0P1 #ActOnClimate"
"Obama",1,"Stand with state leaders who are fighting to #ActOnClimate with the Clean Power Plan: http://t.co/g2JLglfGrS"
"Obama",1,"From @Deese44: Read why the Clean Power Plan is vital to the fight against climate change: http://t.co/QPHdcuYzv2 #ActOnClimate"
"Obama",0,"""It is surely the pursuit of peace that is most needed in this world so full of strife."" ‰ÛÓPresident Obama #IranDeal"
"Obama",0,"""As members of Congress reflect on their pending decision, I urge them to set aside political considerations.‰Û  ‰ÛÓPresident Obama #IranDeal"
"Obama",2,"""As Americans, we should be proud of this achievement."" ‰ÛÓPresident Obama #IranDeal"
"Obama",0,"""Now we have before us a solution that prevents Iran from obtaining a nuclear weapon without resorting to war."" ‰ÛÓPresident Obama #IranDeal"
"Obama",-3,"""President Kennedy warned Americans not to see conflict as inevitable. It is time to apply such wisdom.‰Û  ‰ÛÓPresident Obama #IranDeal"
"Obama",1,"""I have repeatedly challenged anyone opposed to this deal to put forward a better, plausible alternative."" ‰ÛÓPresident Obama #IranDeal"
"Obama",0,"""When we carefully examine the arguments against this deal, none of them stand up to scrutiny.‰Û  ‰ÛÓPresident Obama #IranDeal"
"Obama",1,"""If Iran violates this deal, we will have ample opportunity to respond."" ‰ÛÓPresident Obama #IranDeal"
"Obama",-3,"""Worry less about being labeled weak. Worry more about getting it right.‰Û  ‰ÛÓPresident Obama #IranDeal"
"Obama",2,"""How can we in good conscience justify war before we have tested a diplomatic agreement that achieves our objectives?"" ‰ÛÓPresident Obama"
"Obama",0,"‰ÛÏThe choice we face is ultimately between diplomacy or some sort of war.‰Û  ‰ÛÓPresident Obama #IranDeal"
"Obama",1,"‰ÛÏWalk away from this agreement and you will get a better deal‰ÛÓfor Iran.‰Û  ‰ÛÓPresident Obama #IranDeal"
"Obama",0,"‰ÛÏThose who say we can walk away from this deal and maintain sanctions are selling a fantasy.‰Û  ‰ÛÓPresident Obama #IranDeal"
"Obama",-1,"""We will continue to have sanctions in place on Iran's support for terrorism and violation of human rights.""‰ÛÓPresident Obama #IranDeal"
"Obama",2,"‰ÛÏThere is no scenario where sanctions relief turns Iran into the region's dominate power.‰Û  ‰ÛÓPresident Obama #IranDeal"
"Obama",3,"‰ÛÏAn argument against sanctions relief is effectively an argument against any diplomatic solution.‰Û  ‰ÛÓPresident Obama #IranDeal"
"Obama",-1,"""Without this deal, the scenarios that critics warn about happening in 15 years could happen six months from now."" ‰ÛÓPresident Obama"
"Obama",-1,"""The bottom line is, if Iran cheats, we can catch them‰ÛÓand we will."" ‰ÛÓPresident Obama #IranDeal"
"Obama",2,"‰ÛÏThis deal is not just the best choice among alternatives‰ÛÓthis is the strongest non-proliferation agreement ever.‰Û  ‰ÛÓPresident Obama"
"Obama",0,"‰ÛÏIf Iran violates the agreement over the next decade all of the sanctions can snap back in to place.‰Û  ‰ÛÓPresident Obama #IranDeal"
"Obama",1,"""Iran has powerful incentives to keep its commitments."" ‰ÛÓPresident Obama #IranDeal"
"Obama",0,"""This deal shuts off the type of covert program Iran has pursued in the past.‰Û  ‰ÛÓPresident Obama #IranDeal"
"Obama",1,"""In July, we reached a comprehensive plan of action that meets our objectives."" ‰ÛÓPresident Obama #IranDeal"
"Obama",0,"""What was once proclaimed as a historic mistake is now held up as a success."" ‰ÛÓPresident Obama #IranDeal"
"Obama",1,"‰ÛÏThe progress of Iran's nuclear program was halted for the first time in a decade.‰Û  ‰ÛÓPresident Obama #IranDeal"
"Obama",0,"""It was diplomacy that ratcheted up the pressure on Iran."" ‰ÛÓPresident Obama #IranDeal"
"Obama",2,"""Winning this global buy-in was not easy. I know. I was there."" ‰ÛÓPresident Obama #IranDeal"
"Obama",1,"""What made our new approach more effective was our ability to draw upon new U.N. Security Council resolutions."" ‰ÛÓPresident Obama #IranDeal"
"Obama",2,"‰ÛÏIt was our very willingness to negotiate that helped America rally the world to our cause.‰Û  ‰ÛÓPresident Obama #IranDeal"
"Obama",2,"""I have also made clear my preference for a peaceful diplomatic resolution of the issue."" ‰ÛÓPresident Obama #IranDeal"
"Obama",1,"""Even before taking office, I made clear that Iran would not be allowed to acquire a nuclear weapon on my watch."" ‰ÛÓPresident Obama #IranDeal"
"Obama",0,"""The question then is not whether to prevent Iran from obtaining a nuclear weapon, but how."" ‰ÛÓPresident Obama #IranDeal"
"Obama",1,"""Now more than ever, we need clear thinking in our foreign policy."" ‰ÛÓPresident Obama #IranDeal"
"Obama",0,"‰ÛÏMore than a decade later, we still live with the consequences of the decision to invade Iraq.‰Û  ‰ÛÓPresident Obama #IranDeal"
"Obama",0,"LIVE: President Obama is speaking at @AmericanU about the importance of the #IranDeal. http://t.co/pdVL3s6FuY"
"Obama",0,"Tune in at 11:20 a.m. ET to watch President Obama discuss the historic #IranDeal at @AmericanU: http://t.co/kIskcVxC0h"
"Obama",3,"Help President Obama celebrate another great year‰ÛÓwish him a happy birthday: http://t.co/CHVz44cTcH #44turns54 http://t.co/r8aa6ZgfRe"
"Obama",3,"The Clean Power Plan is the most important step we've ever taken to #ActOnClimate‰ÛÓshow your support: http://t.co/kMSTiiFyyn"
"Obama",1,"WATCH: We only get one planet‰ÛÓthat's why it's so important to #ActOnClimate. http://t.co/1blXJGfptg"
"Obama",1,"It's President Obama's birthday. Wish him a happy 54th: http://t.co/UN7hcB9IYX #44Turns54 http://t.co/x0U8OV7bro"
"Obama",0,"RT @WhiteHouse: President Obama's #CleanPowerPlan will ‰ Ò carbon pollution from power plants by 32% by 2030 ‰ Õ http://t.co/knl0MOnPuy http://‰Û_"
"Obama",2,"If you're committed to #ActOnClimate, support the Clean Power Plan‰ÛÓadd your name now: http://t.co/kWMuOwfi2N http://t.co/rAFdvL9DZm"
"Obama",1,"LIVE: President Obama is speaking about fighting climate change with the Clean Power Plan. http://t.co/7Oc50aI2Hh #ActOnClimate"
"Obama",1,"Tune in at 2:15 p.m. ET to watch President Obama discuss the importance of the Clean Power Plan: http://t.co/7Oc50aI2Hh #ActOnClimate"
"Obama",2,"Celebrate President Obama's birthday by wishing him a happy 54th: http://t.co/pHqzMNujF7 #44Turns54 http://t.co/IqnRnAraM8"
"Obama",-1,"RT @WhiteHouse: BREAKING: On Monday, @POTUS will release his #CleanPowerPlan‰ÛÓthe biggest step we've ever taken to #ActOnClimate. https://t.‰Û_"
"Obama",0,"Guess who has a birthday coming up? (Hint: It's #44.) http://t.co/3YdVzP2R5M http://t.co/GKsWzH4T0T"
"Obama",1,"""This week ... Medicare and Medicaid turned 50 years old. And that‰Ûªs something worth celebrating."" ‰ÛÓPresident Obama http://t.co/SZ9Yn5PxjP"
"Obama",0,"In the weekly address, President Obama discusses the impact of Medicare and Medicaid on the 50th anniversary: http://t.co/SZ9Yn5PxjP"
"Obama",2,"To: President Obama Happy 54th! From: You  Wish the Commander-in-Chief a happy birthday: http://t.co/uwpjBtuiQx http://t.co/WTs36BCjkE"
"Obama",1,"Tell the Organizer-in-Chief happy birthday‰ÛÓsign @OFA's card: http://t.co/ZdPdn9EEnG #44Turns54"
"Obama",0,"Across the country, @OFA volunteers are making a difference in the fight to #RaiseTheWage: http://t.co/ENbPyryj60"
"Obama",0,"Sign @OFA's birthday card for President Obama: http://t.co/ZdPdn9EEnG #44Turns54 http://t.co/58CrYK8VU5"
"Obama",1,"RT @MedicareGov: For 50 years #Medicare #Medicaid have been changing American lives. Happy Birthday #Medicare! #KeepingUSHealthy http://t.c‰Û_"
"Obama",2,"Help President Obama cap off a great year. Wish him a happy birthday: http://t.co/IgiBLr6ZzI #44Turns54 http://t.co/fCnSmJTUw1"
"Obama",1,"RT @BarbraStreisand: 97% of scientists agree, climate change is real and humans are a significant contributor. It‰Ûªs time to #ActOnClimate"
"Obama",1,"Solar energy is booming. #ActOnClimate http://t.co/sQ8YnZhOT0"
"Obama",0,"RT @WhiteHouse: Climate change threatens every country on the planet. No nation is immune. RT if you agree we need to #ActOnClimate. http:/‰Û_"
"Obama",0,"You don't have to be a policy expert to make a difference on issues like climate change: http://t.co/sFa47ryB64"
"Obama",1,"ICYMI: Some of America's largest businesses are investing in clean energy to cut carbon pollution. http://t.co/RjulSvDQ2S #ActOnClimate"
"Obama",2,"Study shows #Obamacare leads to fewer uninsured Americans, better health, and improved access to care: http://t.co/BHHop7ZRU6"
"Obama",0,"Read how @OFA is training the next generation of digital organizers: http://t.co/ztqzw1tVjg #OFAFellows http://t.co/BBKr9KzZnK"
"Obama",0,"Join the team that's spreading the truth on the most important issues: http://t.co/DA41tujpkV"
"Obama",1,"It's the final week of #NationalIceCreamMonth‰ÛÓbetter take advantage. http://t.co/WQk1T37XhU"
"Obama",0,"American businesses are pledging $140 billion to reduce carbon pollution and #ActOnClimate: http://t.co/f81RNHZVRq"
"Obama",4,"""We should reward drive, innovation, and fair play. That‰Ûªs what Wall Street reform does."" ‰ÛÓPresident Obama http://t.co/rGB5qX5ebE"
"Obama",2,"In the weekly address, President Obama discusses the progress we've made because of Wall Street reform: http://t.co/rGB5qX5ebE"
"Obama",0,"See what your state's minimum wage is with this state-by-state tracker: http://t.co/uXqZr47QeI #RaiseTheWage"
"Obama",1,"Some states are making real progress to #RaiseTheWage. Read more: http://t.co/6wtxa7AY8m"
"Obama",0,"Have questions about the historic #IranDeal? Follow @TheIranDeal for information and updates. #FF"
"Obama",0,"Investing in energy efficiency and renewable energy will help cut consumer electricity bills. Read more: http://t.co/tmFMYxCR7B"
"Obama",0,"States across the country are taking action to #RaiseTheWage for hard-working residents: http://t.co/NAcMibPomz"
"Obama",-1,"Great news: Jobless claims just fell to the lowest level in four decades. http://t.co/sBG4AoHEvf"
"Obama",0,"Carbon pollution from power plants is being reduced, even as the economy grows. Read more: http://t.co/djv2Wdqa9i #ActOnClimate"
"Obama",1,"The President's #ImmigrationAction will be good for the economy‰ÛÓbut opponents are standing in the way: http://t.co/jpWzOdt71b"
"Obama",0,"Check out the President's final appearance on @TheDailyShow‰ÛÓand his newest ""executive order"": http://t.co/E9BGlTyEaS http://t.co/ku6QZx2nE1"
"Obama",0,"RT @WhiteHouse: The blue marble. It's our home. And soon, @NASA's #DSCOVR will be able to take full snapshots of it every few hours. http:/‰Û_"
"Obama",1,"Nearly 10,000 Americans turn 65 every day. Stand up for a society that's ready for a changing America: http://t.co/X64z08SrrV"
"Obama",2,"Opponents of common-sense immigration reform are standing in the way of progress: http://t.co/3Iw3AapS44"
"Obama",1,"""We still have more to do to make sure that people with disabilities are paid fairly for their labor."" ‰ÛÓPresident Obama #ADA25"
"Obama",0,"""This is not just about American rights. It's about human rights."" ‰ÛÓPresident Obama #ADA25"
"Obama",0,"""A few years ago I issued an executive order requiring the federal government to hire more Americans with disabilities."" ‰ÛÓPresident Obama"
"Obama",2,"""Days like today are a celebration of our history. But they're also a chance to rededicate ourselves to the future."" ‰ÛÓPresident Obama #ADA25"
"Obama",0,"LIVE: The President is speaking about the 25th anniversary of the Americans with Disabilities Act. http://t.co/oVV8xbRY1B"
"Obama",0,"Tune in at 5:00 p.m. ET to watch the President speak on the 25th anniversary of the Americans with Disabilities Act: http://t.co/Sqldv81SWc"
"Obama",0,"""We are not just Americans, but citizens of Earth."" ‰ÛÓ@StationCDRKelly http://t.co/eOShEche3z http://t.co/nGPsTVC4Hh"
"Obama",2,"Stand with the President's plan to make sure more people have access to a secure and dignified retirement: http://t.co/WtNBWEuylf"
"Obama",1,"""This deal will make America and the world safer and more secure."" ‰ÛÓPresident Obama on the #IranDeal http://t.co/khCtEXhIhA"
"Obama",1,"In the weekly address, President Obama explains the comprehensive #IranDeal: http://t.co/khCtEXhIhA"
"Obama",0,"Read how @OFA volunteers are pushing to #RaiseTheWage in their communities: http://t.co/poKSUQWdqF http://t.co/l3sk0J6875"
"Obama",-1,"Yesterday, President Obama became the first sitting president to visit a federal prison. Read some of the highlights: http://t.co/iFbW3JbVTn"
"Obama",0,"""From my family to yours, Eid Mubarak!"" ‰ÛÓPresident Obama"
"Obama",0,"Read why these three congressmen believe #Obamacare is working: http://t.co/DnLecRlOkg"
